"Thursday, September 07, 2017",5:30 pm,"Auditorium (room 62), Krannert Art Museum (500 East Peabody Drive, Champaign)","Isabel Hofmeyr - ""A History of the Indian Ocean World in Five Objects""","Isabel Hofmeyr (Professor of African Literatures, University of the Witwatersrand)   Professor Hofmeyr will provide an accessible history of the Indian Ocean world by focusing on five objects: a tombstone in Yemen; a piece of fabric from inland southern Africa; a ship, HMS Columbine; a world famous book (Gandhi’s Hind Swaraj); and a jelly fish. Each object will illuminate a set of transregional networks while throwing light on the forms of knowledge and intellectual creativity that transoceanic mobility and connectivity make possible.       Part of the CAS/MillerComm Lecture Series.       Professor Hofmeyr has been invited in conjunction with the exhibition World on the Horizon: Swahili Arts Across the Indian Ocean opening at Krannert Art Museum on August 31, 2017. World on the Horizon will be the first major traveling exhibition dedicated to the arts of the Swahili coast and their long and enduring connections to eastern and central Africa and the port cities of the Indian Ocean world.   Hosted by: Krannert Art Museum   In conjunction with: Center for African Studies, Center for Global Studies, Center for South Asian and Middle Eastern Studies, Department of Anthropology, Department of Asian American Studies, Department of English, Department of History, Illinois Program for Research in the Humanities, International and Area Studies Libraries, Krannert Center for the Performing Arts, Program in Comparative & World Literature"
"Thursday, September 07, 2017",5:30 pm,Auditorium (rm 62) Krannert Art Museum (500 East Peabody Drive),Lecture: A History of the Indian Ocean World in Five Objects,"As, part of the MillerCom Lecture Series, Professor Hofmeyr will provide an accessible history of the Indian Ocean world by focusing on five objects: a tombstone in Yemen; a piece of fabric from inland southern Africa; a ship, HMS Columbine; a world famous book (Gandhi’s Hind Swaraj); and a jelly fish. Each object will illuminate a set of transregional networks while throwing light on the forms of knowledge and intellectual creativity that transoceanic mobility and connectivity make possible. Professor Hofmeyr has been invited in conjunction with the exhibition World on the Horizon: Swahili Arts Across the Indian Ocean opening at Krannert Art Museum on August 31, 2017. World on the Horizon will be the first major traveling exhibition dedicated to the arts of the Swahili coast and their long and enduring connections to eastern and central Africa and the port cities of the Indian Ocean world."
"Thursday, September 07, 2017",5:30 pm,101 International Studies Building,“Agustin's Newspaper” Documentary + Q&A,
"Thursday, September 07, 2017",6:00 - 8:00 pm,"ACES Heritage Room, 1101 S. Goodwin Avenue","Lecture: Interior Frontiers: As Political Concept, Diagnostic, and Dispositif","This talk considers the concept of ""interior frontiers"" (originally used by the German philosopher Johan Fichte in 1803) with respect to its quixotic political qualities: as a concept alert to the sorts of sensibilities that get recruited to produce hardening distinctions between who is ""us"" and who is construed as ""them""; as a diagnostic of where and how sites of anxious over-identification emerge, and as a dispositif, central to the discriminations and visceral charge on which racialized governance depends. Introduction by Susan Koshy, University of Illinois at Urbana-Champaign Department of English."
"Thursday, September 07, 2017",7:00 - 9:00 pm,"Levis Faculty Center Music Room, 2nd Floor, 919 W. Illinois St, Urbana",Film Screening: Gandhi's Gift,
"Friday, September 08, 2017",11:00 am - 1:45 pm,"Asian American Cultural Center Lounge, 1210 W. Nevada Street",Seminar: History as Renegade Politics,"Ann Laura Stoler is Willy Brandt Distinguished University Professor of Anthropology and Historical Studies at The New School for Social Research in New York since 2004. She has worked for thirty years on colonial governance, racial epistemologies, and the sexual politics of empire. She was a visiting distinguished professor at the Ecole des Hautes Etudes and at the Ecole Normale Superieure in Paris and is a recipient of Fulbright, Guggenheim, National Endowment for the Humanities, National Science Foundation, and Social Science Research Council fellowships. Her books include: Capitalism and Confrontation in Sumatra's Plantation Belt, 1870-1979 (Yale, 1985), Race and the Education of Desire (Duke, 1995), Carnal Knowledge and Imperial Power(California, 2002), Along the Archival Grain (Princeton, 2009), Duress: Imperial Durabilities in Our Times (Duke, 2016), and the edited volumes, Tensions of Empire with Frederick Cooper (California, 1997), Haunted by Empire (Duke, 2006), and Imperial Debris: On Ruins and Ruination (Duke, 2013).   To register and to get readings, please email Alyssa Bralower (unitra.alyssa@gmail.com) or Roman Friedman (unitraroman@gmail.com). Boxed lunches will provided for all seminar participants.  "
"Friday, September 08, 2017",12:00 pm,"IPRH Seminar Room,  Levis Faculty Center (919 West Illinois Street, Urbana)","""The Transoceanic Turn as Paradigm Shift?"" with Isabel Hofmeyr","World on the Horizon Lunch Workshop: “The Transoceanic Turn as Paradigm Shift?” Featuring Isabel Hofmeyr, professor of African Literature, University of Witwatersrand, Johannesburg, and Global Distinguished Professor of English, New York University; with Illinois faculty and graduate students.    Seating is limited so pre-registration is recommended by August 28."
"Friday, September 08, 2017",12:30 pm,"Levis Faculty Center, 919 West Illinois Street, Urbana",Workshop: World on the Horizon,"""The Transoceanic Turn as Paradigm Shift?"" workshop will feature Isabel Hofmeyr, professor of African Literature, University of Witwatersrand, Johannesburg, and Global Distinguished Professor of English, New York University; with Illinois faculty and graduate students."
"Friday, September 08, 2017",12:30 pm,"Levis Faculty Center, 919 West Illinois Street, Urbana",Workshop: The Transoceanic Turn as Paradigm Shift?,"""The Transoceanic Turn as Paradigm Shift?"" workshop will feature Isabel Hofmeyr, professor of African Literature, University of Witwatersrand, Johannesburg, and Global Distinguished Professor of English, New York University; with Illinois faculty and graduate students."
"Friday, September 08, 2017",1:30 - 2:30 pm,415 Gregory Hall,Undergraduate Studies Committee Meeting,
"Friday, September 08, 2017",1:30 pm,819 Psychology,Developmental Brown Bag--Chadly Stern--UIUC,"""Ideological Differences in Structuring the World Through Social Categories"""
"Friday, September 08, 2017",3:00 - 4:30 pm,115 DKH,David Pearce: Reputation and Information Design,
"Friday, September 08, 2017",4:00 - 6:00 pm,"1207 West Oregon Street, Urbana",Latina/Latino Studies Open House,
"Friday, September 08, 2017",5:00 - 6:00 pm,Illini Union Basement (near Einstein Brothers Bagels),Korean Conversation Table,"Korean Conversation Table meets every Friday of Fall 2017 Semester, beginning Sept. 8 and ending Dec. 1, except for Friday, Nov. 17 and 24."
"Friday, September 08, 2017",5:00 pm,Illini Grove,All IEI Welcome Event,
"Saturday, September 09, 2017",All Day,"Saturday: Asian American Cultural Center (1210 W Nevada St, Urbana) / Sunday: 223 Temple Buell Hall (611 Lorado Taft Dr, Champaign)","Symposium - Constructing Solidarities: Ethics, Politics and the Challenges of Crossing“Boundaries”","SATURDAY, SEPT 9TH 5:00-8PM (Asian American Cultural Center) SUNDAY, SEPT 10TH 9:00AM-5PM (223 Temple Buell Hall)     This symposium engages transnational activists, artists and academics in a dialogue to share their experiences and thoughts constructing a new, more humane politics of belonging and solidarities. Please join us for the Opening Panel by activists from Chicagoland, Champaign, and Cape Town on Saturday Sept 9th and for a daylong discussions on Sunday Sept 10th.   For more info and registration visit: https://insurgentmidwest.wordpress.com/symposium/ The symposium is free and open to public but early registration is required for catered events."
"Saturday, September 09, 2017",2:30 - 3:30 pm,"The Urbana Free Library, Children Department","Spanish Story Time. ""I Love Saturdays y domingos”","SPANISH STORY TIMESpanish Story Time is a community event organized by CLACS & the Urbana Free Library, since 2006, and funded the U.S. Department of Education. This program consists of bilingual storytelling, traditional music and art.  On Saturday September 9, 2017 we will present Alma Flor Ada's book:""I Love Saturdays y domingos""   "
"Sunday, September 10, 2017",3:00 pm,"Knight Auditorium, Spurlock Museum","Katherine Kreindler, University of Illinois at Urbana-Champaign","Katherine Kreindler, University of Illinois at Urbana-Champaign “Recent Work at Poggio Civitate in Etruria” Sunday, September 10, at 3:00 PM Knight Auditorium, Spurlock Museum"
"Monday, September 11, 2017",10:00 - 11:00 am,300C Gregory Hall,US Caucus Meeting,
"Monday, September 11, 2017",10:30 am,B124 Chemical and Life Sciences Lab,"Mr. Hsuan-Chin Jonathan Wang, University of Illinois, ""pH-Responsive Polymeric Materials for Encapsulation and Triggered Release""",
"Monday, September 11, 2017",12:00 pm,"English Building, Room 109",Jewish Studies Workshop - The Crisis of the Individual and the Community in Kibbutz Narrative,Ranen Omer-Sherman from the University of Louisville with be speaking at a Jewish Studies Workshop in the Jewish Studies Office seminar room (109 English).
"Monday, September 11, 2017",12:00 pm,819 Psychology,"SPO Brown Bag--Sara Weston--Northwestern, Medical Social Sciences","""Neuroticism and Adaptive Health Response"""
